"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Мали;19.04.2020;224;42;14;8;1;1
Мали;20.04.2020;246;56;14;22;14;0
Мали;21.04.2020;258;57;14;12;1;0
Мали;22.04.2020;293;73;17;35;16;3
Мали;23.04.2020;309;77;21;16;4;4
Мали;24.04.2020;325;87;21;16;10;0
Мали;25.04.2020;370;91;21;45;4;0
Мали;26.04.2020;389;112;23;19;21;2
Мали;27.04.2020;408;113;23;19;1;0
Мали;28.04.2020;424;122;24;16;9;1
Мали;29.04.2020;482;129;25;58;7;1
Мали;30.04.2020;490;135;26;8;6;1
Мали;01.05.2020;508;196;26;18;61;0
Мали;02.05.2020;544;206;26;36;10;0
Мали;03.05.2020;563;213;27;19;7;1
Мали;04.05.2020;580;223;29;17;10;2
Мали;05.05.2020;612;228;32;32;5;3
Мали;06.05.2020;631;261;32;19;33;0
Мали;07.05.2020;650;271;32;19;10;0
Мали;08.05.2020;668;285;35;18;14;3
Мали;09.05.2020;692;298;37;24;13;2
Мали;10.05.2020;704;351;38;12;53;1
Мали;11.05.2020;712;377;39;8;26;1
Мали;12.05.2020;730;398;40;18;21;1
Мали;13.05.2020;758;412;44;28;14;4
Мали;14.05.2020;779;436;46;21;24;2
Мали;15.05.2020;806;455;46;27;19;0
Мали;16.05.2020;835;479;48;29;24;2
Мали;17.05.2020;860;494;52;25;15;4
Мали;18.05.2020;874;512;52;14;18;0
Мали;19.05.2020;901;529;53;27;17;1
Мали;20.05.2020;931;543;55;30;14;2
Мали;21.05.2020;947;558;60;16;15;5
Мали;22.05.2020;969;560;62;22;2;2
Мали;23.05.2020;1015;574;63;46;14;1
Мали;24.05.2020;1030;597;65;15;23;2
Мали;25.05.2020;1059;604;67;29;7;2
Мали;26.05.2020;1077;617;70;18;13;3
Мали;27.05.2020;1116;632;70;39;15;0
Мали;28.05.2020;1194;652;72;78;20;2
Мали;29.05.2020;1226;669;73;32;17;1
Мали;30.05.2020;1250;696;76;24;27;3
Мали;31.05.2020;1265;716;77;15;20;1
Мали;01.06.2020;1315;744;78;50;28;1
Мали;02.06.2020;1351;769;78;36;25;0
Мали;03.06.2020;1386;788;79;35;19;1
Мали;04.06.2020;1461;806;85;75;18;6
Мали;05.06.2020;1485;816;87;24;10;2
Мали;06.06.2020;1523;845;90;38;29;3
Мали;07.06.2020;1533;873;90;10;28;0
Мали;08.06.2020;1547;916;92;14;43;2
Мали;09.06.2020;1586;931;94;39;15;2
Мали;10.06.2020;1667;948;96;81;17;2
Мали;11.06.2020;1722;989;97;55;41;1
Мали;12.06.2020;1752;1023;101;30;34;4
Мали;13.06.2020;1776;1058;104;24;35;3
Мали;14.06.2020;1809;1088;104;33;30;0
Мали;15.06.2020;1860;1125;104;51;37;0
Мали;16.06.2020;1885;1145;104;25;20;0
Мали;17.06.2020;1890;1168;107;5;23;3
Мали;18.06.2020;1906;1192;107;16;24;0
Мали;19.06.2020;1923;1217;108;17;25;1
Мали;20.06.2020;1933;1255;109;10;38;1
Мали;21.06.2020;1933;1255;109;0;0;0
Мали;22.06.2020;1961;1266;111;28;11;2
Мали;23.06.2020;1978;1302;111;17;36;0
Мали;24.06.2020;2005;1354;112;27;52;1
Мали;25.06.2020;2039;1383;113;34;29;1
Мали;26.06.2020;2060;1387;113;21;4;0
Мали;27.06.2020;2118;1398;113;58;11;0
Мали;28.06.2020;2147;1432;114;29;34;1
Мали;29.06.2020;2173;1447;115;26;15;1
Мали;30.06.2020;2181;1474;116;8;27;1
Мали;01.07.2020;2202;1483;116;21;9;0
Мали;02.07.2020;2260;1502;117;58;19;1
Мали;03.07.2020;2285;1507;117;25;5;0
Мали;04.07.2020;2303;1516;118;18;9;1
Мали;05.07.2020;2330;1527;119;27;11;1
Мали;06.07.2020;2331;1547;119;1;20;0
Мали;07.07.2020;2348;1556;119;17;9;0
Мали;08.07.2020;2358;1597;120;10;41;1
Мали;09.07.2020;2370;1621;120;12;24;0
Мали;10.07.2020;2404;1650;121;34;29;1
Мали;11.07.2020;2406;1683;121;2;33;0
Мали;12.07.2020;2411;1694;121;5;11;0
Мали;13.07.2020;2412;1730;121;1;36;0
Мали;14.07.2020;2423;1748;121;11;18;0
Мали;15.07.2020;2433;1764;121;10;16;0
Мали;16.07.2020;2440;1777;121;7;13;0
Мали;17.07.2020;2467;1791;121;27;14;0
Мали;18.07.2020;2472;1809;121;5;18;0
Мали;19.07.2020;2475;1828;121;3;19;0
Мали;20.07.2020;2475;1851;121;0;23;0
Мали;21.07.2020;2477;1856;122;2;5;1
Мали;22.07.2020;2494;1869;123;17;13;1
Мали;23.07.2020;2494;1889;123;0;20;0
Мали;24.07.2020;2503;1901;123;9;12;0
Мали;25.07.2020;2503;1907;123;0;6;0
Мали;26.07.2020;2510;1911;123;7;4;0
Мали;27.07.2020;2513;1913;124;3;2;1
Мали;28.07.2020;2520;1919;124;7;6;0
Мали;29.07.2020;2521;1927;124;1;8;0
Мали;30.07.2020;2522;1931;124;1;4;0
Мали;31.07.2020;2535;1937;124;13;6;0
Мали;01.08.2020;2535;1937;124;0;0;0
Мали;02.08.2020;2541;1943;124;6;6;0
Мали;03.08.2020;2543;1943;124;2;0;0
Мали;04.08.2020;2543;1946;124;0;3;0
Мали;05.08.2020;2546;1950;124;3;4;0
Мали;06.08.2020;2552;1954;124;6;4;0
Мали;07.08.2020;2561;1956;125;9;2;1
Мали;08.08.2020;2565;1960;125;4;4;0
Мали;09.08.2020;2567;1962;125;2;2;0
Мали;10.08.2020;2573;1969;125;6;7;0
Мали;11.08.2020;2577;1973;125;4;4;0
Мали;12.08.2020;2582;1977;125;5;4;0
Мали;13.08.2020;2597;1979;125;15;2;0
Мали;14.08.2020;2597;1979;125;0;0;0
Мали;15.08.2020;2614;1986;125;17;7;0
Мали;16.08.2020;2640;1987;125;26;1;0
Мали;17.08.2020;2640;1987;125;0;0;0
Мали;18.08.2020;2666;1990;125;26;3;0
Мали;19.08.2020;2667;1993;125;1;3;0
Мали;20.08.2020;2667;1993;125;0;0;0
Мали;21.08.2020;2688;2007;125;21;14;0
Мали;22.08.2020;2699;2010;125;11;3;0
Мали;23.08.2020;2705;2018;125;6;8;0
Мали;24.08.2020;2708;2025;125;3;7;0
Мали;25.08.2020;2713;2041;125;5;16;0
Мали;26.08.2020;2717;2052;126;4;11;1
Мали;27.08.2020;2730;2054;126;13;2;0
Мали;28.08.2020;2736;2055;126;6;1;0
Мали;29.08.2020;2757;2121;126;21;66;0
Мали;30.08.2020;2773;2169;126;16;48;0
Мали;31.08.2020;2776;2169;126;3;0;0
Мали;01.09.2020;2777;2178;126;1;9;0
Мали;02.09.2020;2802;2185;126;25;7;0
Мали;03.09.2020;2807;2203;126;5;18;0
Мали;04.09.2020;2814;2220;126;7;17;0
Мали;05.09.2020;2833;2233;126;19;13;0
Мали;06.09.2020;2842;2238;127;9;5;1
Мали;07.09.2020;2870;2246;127;28;8;0
Мали;08.09.2020;2882;2258;127;12;12;0
Мали;09.09.2020;2898;2267;128;16;9;1
Мали;10.09.2020;2909;2269;128;11;2;0
Мали;11.09.2020;2912;2271;128;3;2;0
Мали;12.09.2020;2916;2276;128;4;5;0
Мали;13.09.2020;2924;2285;128;8;9;0
Мали;14.09.2020;2935;2289;128;11;4;0
Мали;15.09.2020;2940;2302;128;5;13;0
Мали;16.09.2020;2966;2311;128;26;9;0
Мали;17.09.2020;2966;2311;128;0;0;0
Мали;18.09.2020;2991;2332;128;25;21;0
Мали;19.09.2020;3006;2349;128;15;17;0
Мали;20.09.2020;3013;2372;128;7;23;0
Мали;21.09.2020;3024;2377;128;11;5;0
Мали;22.09.2020;3030;2380;129;6;3;1
Мали;23.09.2020;3034;2382;130;4;2;1
Мали;24.09.2020;3041;2391;130;7;9;0
Мали;25.09.2020;3064;2402;130;23;11;0
Мали;26.09.2020;3080;2410;130;16;8;0
Мали;27.09.2020;3086;2420;130;6;10;0
Мали;28.09.2020;3090;2439;130;4;19;0
Мали;29.09.2020;3101;2443;131;11;4;1
Мали;30.09.2020;3118;2453;131;17;10;0
Мали;01.10.2020;3131;2460;131;13;7;0
Мали;02.10.2020;3156;2467;131;25;7;0
Мали;03.10.2020;3170;2476;131;14;9;0
Мали;04.10.2020;3184;2479;131;14;3;0
Мали;05.10.2020;3189;2482;131;5;3;0
Мали;06.10.2020;3195;2494;131;6;12;0
Мали;07.10.2020;3210;2502;131;15;8;0
Мали;08.10.2020;3235;2506;131;25;4;0
Мали;09.10.2020;3248;2514;131;13;8;0
Мали;10.10.2020;3273;2525;132;25;11;1
Мали;11.10.2020;3286;2527;132;13;2;0
Мали;12.10.2020;3296;2533;132;10;6;0
Мали;13.10.2020;3297;2544;132;1;11;0
Мали;14.10.2020;3352;2550;132;55;6;0
Мали;15.10.2020;3368;2559;132;16;9;0
Мали;16.10.2020;3378;2563;132;10;4;0
Мали;17.10.2020;3379;2570;132;1;7;0
Мали;18.10.2020;3388;2586;132;9;16;0
Мали;19.10.2020;3407;2588;132;19;2;0
Мали;20.10.2020;3411;2593;132;4;5;0
Мали;21.10.2020;3428;2599;132;17;6;0
Мали;22.10.2020;3440;2608;132;12;9;0
Мали;23.10.2020;3444;2620;132;4;12;0
Мали;24.10.2020;3472;2636;132;28;16;0
Мали;25.10.2020;3490;2661;132;18;25;0
Мали;26.10.2020;3499;2664;133;9;3;1
Мали;27.10.2020;3515;2665;136;16;1;3
Мали;28.10.2020;3530;2667;136;15;2;0
Мали;29.10.2020;3537;2686;136;7;19;0
Мали;30.10.2020;3545;2746;136;8;60;0
Мали;31.10.2020;3554;2753;136;9;7;0
Мали;01.11.2020;3565;2758;136;11;5;0
Мали;02.11.2020;3573;2769;136;8;11;0
Мали;03.11.2020;3584;2775;136;11;6;0
Мали;04.11.2020;3609;2791;137;25;16;1
Мали;05.11.2020;3633;2807;137;24;16;0
Мали;06.11.2020;3657;2817;137;24;10;0
Мали;07.11.2020;3676;2822;137;19;5;0
Мали;08.11.2020;3706;2828;137;30;6;0
Мали;09.11.2020;3712;2832;137;6;4;0
Мали;10.11.2020;3745;2905;137;33;73;0
Мали;11.11.2020;3753;2909;138;8;4;1
Мали;12.11.2020;3792;2923;138;39;14;0
Мали;13.11.2020;3806;2926;139;14;3;1
Мали;14.11.2020;3868;2937;139;62;11;0
Мали;15.11.2020;3900;2949;141;32;12;2
Мали;16.11.2020;3948;2965;141;48;16;0
Мали;17.11.2020;3980;2972;141;32;7;0
Мали;18.11.2020;4033;2983;141;53;11;0
Мали;19.11.2020;4093;2997;142;60;14;1
Мали;20.11.2020;4169;3003;143;76;6;1
Мали;21.11.2020;4206;3012;143;37;9;0
Мали;22.11.2020;4255;3024;145;49;12;2
Мали;23.11.2020;4326;3044;146;71;20;1
Мали;24.11.2020;4417;3054;148;91;10;2
Мали;25.11.2020;4461;3060;148;44;6;0
Мали;26.11.2020;4505;3076;148;44;16;0
Мали;27.11.2020;4567;3091;149;62;15;1
Мали;28.11.2020;4659;3138;149;92;47;0
Мали;29.11.2020;4688;3178;152;29;40;3
Мали;30.11.2020;4710;3206;156;22;28;4
Мали;01.12.2020;4762;3241;160;52;35;4
Мали;02.12.2020;4837;3263;161;75;22;1
Мали;03.12.2020;4880;3281;162;43;18;1
Мали;04.12.2020;4938;3307;163;58;26;1
Мали;05.12.2020;5062;3334;163;124;27;0
Мали;06.12.2020;5135;3369;164;73;35;1
Мали;07.12.2020;5290;3377;175;155;8;11
Мали;08.12.2020;5442;3416;180;152;39;5
Мали;09.12.2020;5469;3454;181;27;38;1
Мали;10.12.2020;5576;3502;184;107;48;3
Мали;11.12.2020;5649;3537;185;73;35;1
Мали;12.12.2020;5721;3566;189;72;29;4
Мали;13.12.2020;5814;3591;194;93;25;5
Мальдивы;22.01.2020;0;0;0;0;0;0
Мальдивы;23.01.2020;0;0;0;0;0;0
Мальдивы;24.01.2020;0;0;0;0;0;0
Мальдивы;25.01.2020;0;0;0;0;0;0
Мальдивы;26.01.2020;0;0;0;0;0;0
Мальдивы;27.01.2020;0;0;0;0;0;0
Мальдивы;28.01.2020;0;0;0;0;0;0
Мальдивы;29.01.2020;0;0;0;0;0;0
Мальдивы;30.01.2020;0;0;0;0;0;0
Мальдивы;31.01.2020;0;0;0;0;0;0
Мальдивы;01.02.2020;0;0;0;0;0;0
Мальдивы;02.02.2020;0;0;0;0;0;0
Мальдивы;03.02.2020;0;0;0;0;0;0
Мальдивы;04.02.2020;0;0;0;0;0;0
Мальдивы;05.02.2020;0;0;0;0;0;0
Мальдивы;06.02.2020;0;0;0;0;0;0
Мальдивы;07.02.2020;0;0;0;0;0;0
Мальдивы;08.02.2020;0;0;0;0;0;0
Мальдивы;09.02.2020;0;0;0;0;0;0
Мальдивы;10.02.2020;0;0;0;0;0;0
Мальдивы;11.02.2020;0;0;0;0;0;0
Мальдивы;12.02.2020;0;0;0;0;0;0
Мальдивы;13.02.2020;0;0;0;0;0;0
Мальдивы;14.02.2020;0;0;0;0;0;0
Мальдивы;15.02.2020;0;0;0;0;0;0
Мальдивы;16.02.2020;0;0;0;0;0;0
Мальдивы;17.02.2020;0;0;0;0;0;0
Мальдивы;18.02.2020;0;0;0;0;0;0
Мальдивы;19.02.2020;0;0;0;0;0;0
Мальдивы;20.02.2020;0;0;0;0;0;0
Мальдивы;21.02.2020;0;0;0;0;0;0
Мальдивы;22.02.2020;0;0;0;0;0;0
Мальдивы;23.02.2020;0;0;0;0;0;0
Мальдивы;24.02.2020;0;0;0;0;0;0
Мальдивы;25.02.2020;0;0;0;0;0;0
Мальдивы;26.02.2020;0;0;0;0;0;0
Мальдивы;27.02.2020;0;0;0;0;0;0
Мальдивы;28.02.2020;0;0;0;0;0;0
Мальдивы;29.02.2020;0;0;0;0;0;0
Мальдивы;01.03.2020;0;0;0;0;0;0
Мальдивы;02.03.2020;0;0;0;0;0;0
Мальдивы;03.03.2020;0;0;0;0;0;0
Мальдивы;04.03.2020;0;0;0;0;0;0
Мальдивы;05.03.2020;0;0;0;0;0;0
Мальдивы;06.03.2020;0;0;0;0;0;0
Мальдивы;07.03.2020;0;0;0;0;0;0
Мальдивы;08.03.2020;4;0;0;4;0;0
Мальдивы;09.03.2020;4;0;0;0;0;0
Мальдивы;10.03.2020;6;0;0;2;0;0
Мальдивы;11.03.2020;8;0;0;2;0;0
Мальдивы;12.03.2020;8;0;0;0;0;0
Мальдивы;13.03.2020;9;0;0;1;0;0
Мальдивы;14.03.2020;10;0;0;1;0;0
Мальдивы;15.03.2020;13;0;0;3;0;0
Мальдивы;16.03.2020;13;0;0;0;0;0
Мальдивы;17.03.2020;13;0;0;0;0;0
Мальдивы;18.03.2020;13;0;0;0;0;0
Мальдивы;19.03.2020;13;0;0;0;0;0
Мальдивы;20.03.2020;13;0;0;0;0;0
Мальдивы;21.03.2020;13;0;0;0;0;0
Мальдивы;22.03.2020;13;0;0;0;0;0
Мальдивы;23.03.2020;13;0;0;0;0;0
Мальдивы;24.03.2020;13;5;0;0;5;0
Мальдивы;25.03.2020;13;8;0;0;3;0
Мальдивы;26.03.2020;13;8;0;0;0;0
Мальдивы;27.03.2020;16;9;0;3;1;0
Мальдивы;28.03.2020;16;9;0;0;0;0
Мальдивы;29.03.2020;17;13;0;1;4;0
Мальдивы;30.03.2020;17;13;0;0;0;0
Мальдивы;31.03.2020;18;13;0;1;0;0
Мальдивы;01.04.2020;19;13;0;1;0;0
Мальдивы;02.04.2020;19;13;0;0;0;0
Мальдивы;03.04.2020;19;13;0;0;0;0
Мальдивы;04.04.2020;19;13;0;0;0;0
Мальдивы;05.04.2020;19;13;0;0;0;0
Мальдивы;06.04.2020;19;13;0;0;0;0
Мальдивы;07.04.2020;19;13;0;0;0;0
Мальдивы;08.04.2020;19;13;0;0;0;0
Мальдивы;09.04.2020;19;13;0;0;0;0
Мальдивы;10.04.2020;19;13;0;0;0;0
Мальдивы;11.04.2020;19;13;0;0;0;0
Мальдивы;12.04.2020;20;14;0;1;1;0
Мальдивы;13.04.2020;20;14;0;0;0;0
Мальдивы;14.04.2020;20;16;0;0;2;0
Мальдивы;15.04.2020;22;16;0;2;0;0
Мальдивы;16.04.2020;25;16;0;3;0;0
Мальдивы;17.04.2020;28;16;0;3;0;0
Мальдивы;18.04.2020;35;16;0;7;0;0
Мальдивы;19.04.2020;52;16;0;17;0;0
Мальдивы;20.04.2020;69;16;0;17;0;0
Мальдивы;21.04.2020;83;16;0;14;0;0
Мальдивы;22.04.2020;86;16;0;3;0;0
Мальдивы;23.04.2020;108;16;0;22;0;0
Мальдивы;24.04.2020;129;16;0;21;0;0
Мальдивы;25.04.2020;177;17;0;48;1;0
Мальдивы;26.04.2020;214;17;0;37;0;0
Мальдивы;27.04.2020;226;17;0;12;0;0
Мальдивы;28.04.2020;250;17;0;24;0;0
Мальдивы;29.04.2020;278;17;1;28;0;1
Мальдивы;30.04.2020;468;17;1;190;0;0
Мальдивы;01.05.2020;491;17;1;23;0;0
Мальдивы;02.05.2020;519;18;1;28;1;0
Мальдивы;03.05.2020;527;18;1;8;0;0
Мальдивы;04.05.2020;541;18;1;14;0;0
Мальдивы;05.05.2020;573;20;2;32;2;1
Мальдивы;06.05.2020;617;20;2;44;0;0
Мальдивы;07.05.2020;648;20;3;31;0;1
Мальдивы;08.05.2020;744;20;3;96;0;0
Мальдивы;09.05.2020;790;29;3;46;9;0
Мальдивы;10.05.2020;835;29;3;45;0;0
Мальдивы;11.05.2020;897;29;3;62;0;0
Мальдивы;12.05.2020;904;29;3;7;0;0
Мальдивы;13.05.2020;955;40;4;51;11;1
Мальдивы;14.05.2020;982;45;4;27;5;0
Мальдивы;15.05.2020;1031;49;4;49;4;0
Мальдивы;16.05.2020;1078;58;4;47;9;0
Мальдивы;17.05.2020;1094;58;4;16;0;0
Мальдивы;18.05.2020;1106;58;4;12;0;0
Мальдивы;19.05.2020;1143;91;4;37;33;0
Мальдивы;20.05.2020;1186;91;4;43;0;0
Мальдивы;21.05.2020;1216;91;4;30;0;0
Мальдивы;22.05.2020;1274;109;4;58;18;0
Мальдивы;23.05.2020;1313;128;4;39;19;0
Мальдивы;24.05.2020;1371;144;4;58;16;0
Мальдивы;25.05.2020;1395;155;4;24;11;0
Мальдивы;26.05.2020;1438;197;5;43;42;1
Мальдивы;27.05.2020;1457;197;5;19;0;0
Мальдивы;28.05.2020;1513;197;5;56;0;0
Мальдивы;29.05.2020;1591;197;5;78;0;0
Мальдивы;30.05.2020;1672;406;5;81;209;0
Мальдивы;31.05.2020;1773;453;5;101;47;0
Мальдивы;01.06.2020;1829;488;6;56;35;1
Мальдивы;02.06.2020;1841;608;7;12;120;1
Мальдивы;03.06.2020;1850;644;7;9;36;0
Мальдивы;04.06.2020;1872;648;7;22;4;0
Мальдивы;05.06.2020;1883;717;7;11;69;0
Мальдивы;06.06.2020;1901;763;8;18;46;1
Мальдивы;07.06.2020;1903;827;8;2;64;0
Мальдивы;08.06.2020;1916;925;8;13;98;0
Мальдивы;09.06.2020;1942;1010;8;26;85;0
Мальдивы;10.06.2020;1962;1121;8;20;111;0
Мальдивы;11.06.2020;1976;1153;8;14;32;0
Мальдивы;12.06.2020;2003;1193;8;27;40;0
Мальдивы;13.06.2020;2013;1217;8;10;24;0
Мальдивы;14.06.2020;2035;1311;8;22;94;0
Мальдивы;15.06.2020;2065;1540;8;30;229;0
Мальдивы;16.06.2020;2094;1670;8;29;130;0
Мальдивы;17.06.2020;2120;1677;8;26;7;0
Мальдивы;18.06.2020;2137;1677;8;17;0;0
Мальдивы;19.06.2020;2150;1769;8;13;92;0
Мальдивы;20.06.2020;2187;1788;8;37;19;0
Мальдивы;21.06.2020;2203;1803;8;16;15;0
Мальдивы;22.06.2020;2217;1813;8;14;10;0
Мальдивы;23.06.2020;2238;1813;8;21;0;0
Мальдивы;24.06.2020;2261;1839;8;23;26;0
Мальдивы;25.06.2020;2277;1848;8;16;9;0
Мальдивы;26.06.2020;2283;1863;8;6;15;0
Мальдивы;27.06.2020;2305;1875;8;22;12;0
Мальдивы;28.06.2020;2324;1911;8;19;36;0
Мальдивы;29.06.2020;2337;1927;8;13;16;0
Мальдивы;30.06.2020;2361;1944;9;24;17;1
Мальдивы;01.07.2020;2382;1954;9;21;10;0
Мальдивы;02.07.2020;2400;1969;10;18;15;1
Мальдивы;03.07.2020;2410;1976;10;10;7;0
Мальдивы;04.07.2020;2435;1976;10;25;0;0
Мальдивы;05.07.2020;2468;2049;11;33;73;1
Мальдивы;06.07.2020;2491;2113;12;23;64;1
Мальдивы;07.07.2020;2501;2158;12;10;45;0
Мальдивы;08.07.2020;2517;2180;13;16;22;1
Мальдивы;09.07.2020;2553;2227;13;36;47;0
Мальдивы;10.07.2020;2617;2238;13;64;11;0
Мальдивы;11.07.2020;2664;2268;13;47;30;0
Мальдивы;12.07.2020;2731;2284;13;67;16;0
Мальдивы;13.07.2020;2762;2290;13;31;6;0
Мальдивы;14.07.2020;2801;2302;14;39;12;1
Мальдивы;15.07.2020;2831;2321;14;30;19;0
Мальдивы;16.07.2020;2899;2339;15;68;18;1
Мальдивы;17.07.2020;2913;2340;15;14;1;0
Мальдивы;18.07.2020;2930;2354;15;17;14;0
Мальдивы;19.07.2020;2966;2362;15;36;8;0
Мальдивы;20.07.2020;2999;2369;15;33;7;0
Мальдивы;21.07.2020;3044;2397;15;45;28;0
Мальдивы;22.07.2020;3103;2397;15;59;0;0
Мальдивы;23.07.2020;3120;2428;15;17;31;0
Мальдивы;24.07.2020;3175;2498;15;55;70;0
Мальдивы;25.07.2020;3252;2498;15;77;0;0
Мальдивы;26.07.2020;3302;2528;15;50;30;0
Мальдивы;27.07.2020;3369;2547;15;67;19;0
Мальдивы;28.07.2020;3506;2547;15;137;0;0
Мальдивы;29.07.2020;3567;2554;15;61;7;0
Мальдивы;30.07.2020;3719;2568;16;152;14;1
Мальдивы;31.07.2020;3793;2607;16;74;39;0
Мальдивы;01.08.2020;3949;2613;17;156;6;1
Мальдивы;02.08.2020;4164;2643;18;215;30;1
Мальдивы;03.08.2020;4293;2670;18;129;27;0
Мальдивы;04.08.2020;4446;2693;19;153;23;1
Мальдивы;05.08.2020;4594;2703;19;148;10;0
Мальдивы;06.08.2020;4680;2725;19;86;22;0
Мальдивы;07.08.2020;4769;2754;19;89;29;0
Мальдивы;08.08.2020;4898;2791;19;129;37;0
Мальдивы;09.08.2020;5041;2804;19;143;13;0
Мальдивы;10.08.2020;5157;2835;19;116;31;0
Мальдивы;11.08.2020;5223;2849;20;66;14;1
Мальдивы;12.08.2020;5366;2884;21;143;35;1
Мальдивы;13.08.2020;5494;2920;21;128;36;0
Мальдивы;14.08.2020;5572;3010;22;78;90;1
Мальдивы;15.08.2020;5679;3208;22;107;198;0
Мальдивы;16.08.2020;5785;3349;22;106;141;0
Мальдивы;17.08.2020;5909;3488;23;124;139;1
Мальдивы;18.08.2020;6079;3648;24;170;160;1
Мальдивы;19.08.2020;6225;3788;24;146;140;0
Мальдивы;20.08.2020;6370;3915;24;145;127;0
Мальдивы;21.08.2020;6564;4012;26;194;97;2
Мальдивы;22.08.2020;6660;4113;26;96;101;0
Мальдивы;23.08.2020;6779;4222;26;119;109;0
Мальдивы;24.08.2020;6912;4297;27;133;75;1
Мальдивы;25.08.2020;7047;4439;28;135;142;1
Мальдивы;26.08.2020;7225;4561;28;178;122;0
Мальдивы;27.08.2020;7329;4691;28;104;130;0
Мальдивы;28.08.2020;7469;4873;28;140;182;0
Мальдивы;29.08.2020;7578;4925;28;109;52;0
Мальдивы;30.08.2020;7667;5036;28;89;111;0
Мальдивы;31.08.2020;7804;5155;28;137;119;0
Мальдивы;01.09.2020;8003;5265;29;199;110;1
Мальдивы;02.09.2020;8140;5338;29;137;73;0
Мальдивы;03.09.2020;8281;5483;29;141;145;0
Мальдивы;04.09.2020;8361;5642;29;80;159;0
Мальдивы;05.09.2020;8486;5822;29;125;180;0
Мальдивы;06.09.2020;8584;5936;29;98;114;0
Мальдивы;07.09.2020;8667;6052;29;83;116;0
Мальдивы;08.09.2020;8741;6157;29;74;105;0
Мальдивы;09.09.2020;8834;6288;31;93;131;2
Мальдивы;10.09.2020;8900;6559;31;66;271;0
Мальдивы;11.09.2020;8990;6846;31;90;287;0
Мальдивы;12.09.2020;9052;7055;31;62;209;0
Мальдивы;13.09.2020;9173;7326;32;121;271;1
